"WordCount","SentimentGI","NegativityGI","PositivityGI","SentimentHE","NegativityHE","PositivityHE","SentimentLM","NegativityLM","PositivityLM","RatioUncertaintyLM","SentimentQDAP","NegativityQDAP","PositivityQDAP"
10,0.1,0.1,0.2,0,0,0,0,0.1,0.1,0.1,0.2,0,0.2
10,0.2,0,0.2,0,0,0,0.1,0,0.1,0,0.2,0,0.2
22,0.181818181818182,0.0909090909090909,0.272727272727273,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0,0.272727272727273
14,0.0714285714285714,0.0714285714285714,0.142857142857143,0,0,0,-0.142857142857143,0.142857142857143,0,0,0.142857142857143,0.0714285714285714,0.214285714285714
7,-0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,-0.142857142857143,0.285714285714286,0.142857142857143
19,-0.263157894736842,0.315789473684211,0.0526315789473684,0,0.0526315789473684,0.0526315789473684,-0.105263157894737,0.157894736842105,0.0526315789473684,0,-0.157894736842105,0.210526315789474,0.0526315789473684
17,0.294117647058824,0,0.294117647058824,0,0,0,-0.0588235294117647,0.0588235294117647,0,0,0.117647058823529,0,0.117647058823529
22,-0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0,-0.0454545454545455,0.0454545454545455,0
29,0.0689655172413793,0.0689655172413793,0.137931034482759,0,0,0,-0.0344827586206897,0.0344827586206897,0,0,0,0,0
20,-0.05,0.2,0.15,0.1,0,0.1,0,0,0,0,0,0.05,0.05
4,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0
11,-0.181818181818182,0.181818181818182,0,0,0,0,0,0,0,0,-0.181818181818182,0.181818181818182,0
23,0.130434782608696,0.0869565217391304,0.217391304347826,0.0869565217391304,0,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0,0.260869565217391,0,0.260869565217391
7,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.217391304347826,0.0869565217391304,0.304347826086957,0,0,0,0.0869565217391304,0.0434782608695652,0.130434782608696,0,0.130434782608696,0.0434782608695652,0.173913043478261
16,0.125,0,0.125,0.0625,0,0.0625,0,0,0,0,0.125,0,0.125
10,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.166666666666667
21,0.142857142857143,0.142857142857143,0.285714285714286,0.0476190476190476,0,0.0476190476190476,-0.0952380952380952,0.0952380952380952,0,0,0.19047619047619,0,0.19047619047619
14,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714
12,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25
4,0.25,0.5,0.75,0,0,0,0,0,0,0,0.25,0,0.25
29,0.103448275862069,0.103448275862069,0.206896551724138,0,0,0,-0.0344827586206897,0.0344827586206897,0,0,0.0344827586206897,0.0689655172413793,0.103448275862069
19,0.105263157894737,0,0.105263157894737,0,0,0,0,0,0,0,-0.105263157894737,0.105263157894737,0
15,-0.133333333333333,0.2,0.0666666666666667,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0.2,0.2
12,0.25,0,0.25,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.25,0,0.25
22,-0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0,0,-0.0454545454545455,0.136363636363636,0.0909090909090909
29,0.137931034482759,0.0689655172413793,0.206896551724138,0.0344827586206897,0,0.0344827586206897,-0.0689655172413793,0.103448275862069,0.0344827586206897,0,0.0344827586206897,0.103448275862069,0.137931034482759
18,0.111111111111111,0,0.111111111111111,0,0,0,0.0555555555555556,0,0.0555555555555556,0,0.222222222222222,0,0.222222222222222
10,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1
11,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0
15,0.2,0.0666666666666667,0.266666666666667,0,0,0,0.0666666666666667,0,0.0666666666666667,0,0.133333333333333,0,0.133333333333333
12,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,0.25,0.0833333333333333,0.333333333333333
8,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125
9,0.222222222222222,0,0.222222222222222,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
26,0.0769230769230769,0.0384615384615385,0.115384615384615,0,0,0,-0.0384615384615385,0.0384615384615385,0,0,0.0384615384615385,0,0.0384615384615385
4,0,0,0,0,0,0,0,0,0,0,-0.25,0.25,0
17,0,0.117647058823529,0.117647058823529,0,0,0,-0.0588235294117647,0.0588235294117647,0,0,0.117647058823529,0.0588235294117647,0.176470588235294
10,0.4,0,0.4,0.2,0,0.2,0.2,0,0.2,0,0.4,0,0.4
28,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0
18,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
15,0.2,0,0.2,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667
28,0.0357142857142857,0.0357142857142857,0.0714285714285714,0,0,0,0,0,0,0,-0.0357142857142857,0.0714285714285714,0.0357142857142857
19,0,0.105263157894737,0.105263157894737,0,0,0,0,0,0,0,0,0,0
27,0.037037037037037,0.148148148148148,0.185185185185185,0.037037037037037,0,0.037037037037037,-0.037037037037037,0.0740740740740741,0.037037037037037,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.148148148148148
12,0,0.0833333333333333,0.0833333333333333,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0,0.0833333333333333
8,0,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0.125
26,0.0384615384615385,0.0769230769230769,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0,0.0769230769230769,0.0384615384615385,0.115384615384615
6,-0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0
15,0.2,0.0666666666666667,0.266666666666667,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.266666666666667,0,0.266666666666667
15,0.2,0.0666666666666667,0.266666666666667,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.266666666666667,0,0.266666666666667
23,0,0.130434782608696,0.130434782608696,0,0,0,-0.0869565217391304,0.0869565217391304,0,0,-0.0434782608695652,0.0869565217391304,0.0434782608695652
21,0.142857142857143,0.142857142857143,0.285714285714286,0.0476190476190476,0,0.0476190476190476,-0.0952380952380952,0.0952380952380952,0,0,0.19047619047619,0,0.19047619047619
16,0.1875,0,0.1875,0,0,0,0.0625,0,0.0625,0,0.125,0,0.125
26,0.115384615384615,0.115384615384615,0.230769230769231,0,0,0,-0.0384615384615385,0.0384615384615385,0,0,0.0384615384615385,0.0769230769230769,0.115384615384615
9,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
9,0.222222222222222,0,0.222222222222222,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
32,0.25,0.09375,0.34375,0.0625,0,0.0625,-0.03125,0.125,0.09375,0,0.28125,0,0.28125
23,0.0869565217391304,0.0869565217391304,0.173913043478261,0,0,0,0,0.0434782608695652,0.0434782608695652,0,-0.0434782608695652,0.0869565217391304,0.0434782608695652
20,-0.05,0.1,0.05,0,0,0,-0.05,0.05,0,0,0.05,0.05,0.1
23,0.0869565217391304,0.0869565217391304,0.173913043478261,0,0,0,-0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696
22,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0,0,-0.0454545454545455,0.0454545454545455,0,0,0,0.0454545454545455,0.0454545454545455
13,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0.0769230769230769
18,0.0555555555555556,0,0.0555555555555556,0,0,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.111111111111111
30,0.1,0,0.1,0,0,0,-0.0333333333333333,0.0333333333333333,0,0,0.0333333333333333,0.0333333333333333,0.0666666666666667
17,0.176470588235294,0,0.176470588235294,0,0,0,0.0588235294117647,0,0.0588235294117647,0,0.117647058823529,0,0.117647058823529
12,-0.0833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,-0.0833333333333333,0.0833333333333333,0
9,0,0.111111111111111,0.111111111111111,0,0,0,-0.111111111111111,0.111111111111111,0,0,0,0.222222222222222,0.222222222222222
26,0.0384615384615385,0,0.0384615384615385,0,0,0,0,0,0,0,0,0.0384615384615385,0.0384615384615385
23,-0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0,0,0,0,0,0,-0.0434782608695652,0.0434782608695652,0
26,0,0.0769230769230769,0.0769230769230769,0.0384615384615385,0,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0,0,0.0769230769230769,0.0769230769230769
25,0.12,0,0.12,0,0,0,0,0,0,0,0.08,0,0.08
26,0.0384615384615385,0,0.0384615384615385,0,0,0,0,0,0,0,0.0384615384615385,0,0.0384615384615385
22,0.227272727272727,0.0909090909090909,0.318181818181818,0,0,0,0,0,0,0,0.0454545454545455,0,0.0454545454545455
23,-0.0869565217391304,0.0869565217391304,0,0,0,0,0,0,0,0,-0.0434782608695652,0.0434782608695652,0
15,0.533333333333333,0,0.533333333333333,0,0,0,0,0,0,0,0.266666666666667,0,0.266666666666667
17,0.117647058823529,0.0588235294117647,0.176470588235294,0,0,0,0,0,0,0,0.117647058823529,0.0588235294117647,0.176470588235294
17,0.117647058823529,0.0588235294117647,0.176470588235294,0,0,0,0,0,0,0,0.117647058823529,0.0588235294117647,0.176470588235294
11,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.0303030303030303,0.121212121212121,0.151515151515152,-0.0303030303030303,0.0303030303030303,0,-0.0303030303030303,0.0303030303030303,0,0,0.0909090909090909,0.0606060606060606,0.151515151515152
20,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1
20,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1
20,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1
9,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,0.111111111111111
16,0.125,0,0.125,0,0,0,-0.0625,0.0625,0,0,0.125,0,0.125
28,0.178571428571429,0.214285714285714,0.392857142857143,0.107142857142857,0,0.107142857142857,0,0.0714285714285714,0.0714285714285714,0,0.285714285714286,0,0.285714285714286
26,0,0.115384615384615,0.115384615384615,0,0,0,-0.0384615384615385,0.0384615384615385,0,0,0.0384615384615385,0.0769230769230769,0.115384615384615
16,0.1875,0.125,0.3125,0,0,0,0,0,0,0,0.1875,0,0.1875
16,0.0625,0.0625,0.125,0,0,0,0.125,0,0.125,0,0.0625,0.0625,0.125
11,-0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0,-0.0909090909090909,0.0909090909090909,0,0,0,0.0909090909090909,0.0909090909090909
20,0.05,0.05,0.1,-0.05,0.05,0,0,0,0,0,0.05,0.1,0.15
14,-0.214285714285714,0.285714285714286,0.0714285714285714,0,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714
12,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.25,0.0833333333333333,0.333333333333333
8,0.25,0.125,0.375,0.125,0,0.125,0.25,0,0.25,0,0.25,0,0.25
9,0,0.222222222222222,0.222222222222222,0.111111111111111,0,0.111111111111111,0.222222222222222,0,0.222222222222222,0,0.222222222222222,0,0.222222222222222
10,0.2,0.1,0.3,0.1,0,0.1,0.2,0,0.2,0,0.2,0,0.2
10,0.2,0.1,0.3,0.1,0,0.1,0.2,0,0.2,0,0.2,0,0.2
10,0.3,0.1,0.4,0.1,0,0.1,0.2,0,0.2,0,0.3,0,0.3
13,0.307692307692308,0.0769230769230769,0.384615384615385,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0.153846153846154,0,0.307692307692308,0,0.307692307692308
10,0.3,0.1,0.4,0.1,0,0.1,0.2,0,0.2,0,0.3,0,0.3
10,0.3,0.1,0.4,0.1,0,0.1,0.2,0,0.2,0,0.3,0,0.3
10,0.3,0.1,0.4,0.1,0,0.1,0.2,0,0.2,0,0.3,0,0.3
17,0.117647058823529,0.176470588235294,0.294117647058824,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0,0.117647058823529,0.0588235294117647,0.117647058823529,0.0588235294117647,0.176470588235294
21,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0,0.0476190476190476,0,0.0476190476190476
12,0.166666666666667,0.0833333333333333,0.25,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.166666666666667,0.25
14,0.214285714285714,0.0714285714285714,0.285714285714286,0,0,0,-0.0714285714285714,0.0714285714285714,0,0,0.214285714285714,0.0714285714285714,0.285714285714286
5,-0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2
7,0.285714285714286,0,0.285714285714286,0,0,0,-0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143
14,0.142857142857143,0,0.142857142857143,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0,0.142857142857143,0,0.142857142857143
12,-0.0833333333333333,0.166666666666667,0.0833333333333333,-0.0833333333333333,0.0833333333333333,0,-0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667
4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0.1,0.1,0,0,0,-0.1,0.1,0,0,0.1,0,0.1
10,0,0.1,0.1,0,0,0,-0.1,0.1,0,0,0.1,0,0.1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.222222222222222,0,0.222222222222222,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.222222222222222,0,0.222222222222222
20,0.1,0,0.1,0,0,0,0,0,0,0,0.05,0,0.05
12,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333
12,0.25,0,0.25,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.25,0,0.25
6,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.05,0.2,0.25,0.05,0,0.05,0.05,0,0.05,0,0.05,0.1,0.15
8,-0.125,0.125,0,0,0,0,-0.125,0.125,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0.166666666666667,0
13,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0
3,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333
28,0.178571428571429,0.107142857142857,0.285714285714286,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0,0.25,0.0357142857142857,0.285714285714286
10,0.1,0.1,0.2,0,0,0,0,0,0,0.1,0.3,0,0.3
16,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.222222222222222,0,0.222222222222222,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0.222222222222222,0,0.222222222222222
11,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909
10,0.3,0,0.3,0.1,0,0.1,0,0,0,0,0.3,0,0.3
9,0.444444444444444,0.111111111111111,0.555555555555556,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.444444444444444,0.111111111111111,0.555555555555556
9,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
13,0,0.153846153846154,0.153846153846154,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,0,0.153846153846154,0.153846153846154
13,0,0.153846153846154,0.153846153846154,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,0,0.153846153846154,0.153846153846154
20,0.35,0,0.35,0,0,0,0.15,0,0.15,0,0.25,0,0.25
20,0.35,0,0.35,0,0,0,0.15,0,0.15,0,0.25,0,0.25
9,-0.111111111111111,0.111111111111111,0,0,0,0,-0.222222222222222,0.222222222222222,0,0,-0.111111111111111,0.111111111111111,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.1,0.1,0.2,0,0,0,-0.1,0.1,0,0,0,0.15,0.15
8,0,0.125,0.125,0,0,0,0.125,0,0.125,0,0,0.125,0.125
16,-0.0625,0.125,0.0625,0.0625,0,0.0625,0.0625,0,0.0625,0,-0.0625,0.125,0.0625
18,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0,0,0.0555555555555556,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.111111111111111
19,-0.105263157894737,0.157894736842105,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0526315789473684,0.0526315789473684,0,0,-0.0526315789473684,0.0526315789473684,0
19,-0.157894736842105,0.210526315789474,0.0526315789473684,0,0,0,-0.157894736842105,0.157894736842105,0,0,-0.0526315789473684,0.105263157894737,0.0526315789473684
22,0,0.272727272727273,0.272727272727273,0.0454545454545455,0,0.0454545454545455,-0.0454545454545455,0.0909090909090909,0.0454545454545455,0,0.0454545454545455,0.181818181818182,0.227272727272727
8,0.125,0.125,0.25,0.125,0,0.125,0.125,0,0.125,0,0.375,0,0.375
5,-0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
23,0.173913043478261,0.0434782608695652,0.217391304347826,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0.173913043478261,0,0.173913043478261
15,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-0.0666666666666667,0.2,0.133333333333333,0.0333333333333333,0,0.0333333333333333,0.0333333333333333,0,0.0333333333333333,0,-0.1,0.2,0.1
14,-0.0714285714285714,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714
20,0.3,0,0.3,0.05,0.05,0.1,0.2,0,0.2,0,0.3,0,0.3
3,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.103448275862069,0.0344827586206897,0.137931034482759,0,0,0,0,0,0,0,0.0344827586206897,0.0689655172413793,0.103448275862069
17,0.176470588235294,0.176470588235294,0.352941176470588,-0.0588235294117647,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0.117647058823529,0.176470588235294
4,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.4,0.0666666666666667,0.466666666666667,0,0,0,-0.0666666666666667,0.0666666666666667,0,0,0.333333333333333,0,0.333333333333333
8,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333
13,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769
13,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769
25,0.28,0.12,0.4,0,0.04,0.04,-0.08,0.16,0.08,0.04,0.28,0.08,0.36
26,0.269230769230769,0.115384615384615,0.384615384615385,0,0.0384615384615385,0.0384615384615385,-0.0769230769230769,0.153846153846154,0.0769230769230769,0.0384615384615385,0.269230769230769,0.0769230769230769,0.346153846153846
7,0.142857142857143,0.285714285714286,0.428571428571429,0,0,0,-0.285714285714286,0.285714285714286,0,0,0.142857142857143,0,0.142857142857143
25,0.28,0.12,0.4,0,0.04,0.04,-0.08,0.16,0.08,0.04,0.28,0.08,0.36
25,0.12,0.08,0.2,0.04,0,0.04,0.04,0,0.04,0.04,0.04,0.04,0.08
8,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.105263157894737,0.157894736842105,0.263157894736842,-0.0526315789473684,0.0526315789473684,0,-0.0526315789473684,0.0526315789473684,0,0,0.105263157894737,0.105263157894737,0.210526315789474
8,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0
11,0.0909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0
12,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0
3,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333
10,0.5,0,0.5,0.1,0,0.1,0,0.1,0.1,0,0.3,0,0.3
26,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0.115384615384615,0,0.115384615384615
5,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.133333333333333,0.0666666666666667,0.2,0,0,0,-0.0666666666666667,0.0666666666666667,0,0,0,0.133333333333333,0.133333333333333
21,0.0476190476190476,0.0952380952380952,0.142857142857143,0,0,0,-0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.142857142857143,0,0.142857142857143
22,0.136363636363636,0,0.136363636363636,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909
22,0.136363636363636,0,0.136363636363636,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909
17,0.117647058823529,0,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0,0,0,0,0.117647058823529,0,0.117647058823529
29,0.0689655172413793,0.103448275862069,0.172413793103448,0.0344827586206897,0,0.0344827586206897,0.0689655172413793,0,0.0689655172413793,0.103448275862069,0.0689655172413793,0.0344827586206897,0.103448275862069
10,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.125,0,0.125,0,0,0,0.125,0,0.125,0,0.375,0,0.375
16,-0.0625,0.0625,0,0,0,0,-0.0625,0.0625,0,0,-0.0625,0.0625,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2
18,0.111111111111111,0.0555555555555556,0.166666666666667,0,0,0,-0.0555555555555556,0.0555555555555556,0,0.0555555555555556,-0.0555555555555556,0.166666666666667,0.111111111111111
11,0,0,0,0,0,0,0,0,0,0.0909090909090909,-0.0909090909090909,0.0909090909090909,0
11,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0,0,0,0,0,0.0909090909090909,0,0.0909090909090909
21,0.0952380952380952,0,0.0952380952380952,0,0,0,0,0,0,0,0.0952380952380952,0,0.0952380952380952
21,0.19047619047619,0.0476190476190476,0.238095238095238,0,0,0,0.0952380952380952,0,0.0952380952380952,0,0.0952380952380952,0.0476190476190476,0.142857142857143
14,-0.142857142857143,0.142857142857143,0,-0.0714285714285714,0.0714285714285714,0,-0.0714285714285714,0.0714285714285714,0,0,-0.142857142857143,0.142857142857143,0
24,0.0833333333333333,0.0416666666666667,0.125,0,0,0,-0.0416666666666667,0.0416666666666667,0,0,0,0.0416666666666667,0.0416666666666667
28,0.107142857142857,0.0357142857142857,0.142857142857143,0.0357142857142857,0,0.0357142857142857,-0.0714285714285714,0.0714285714285714,0,0.0357142857142857,0,0.0714285714285714,0.0714285714285714
12,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333
12,0.166666666666667,0,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333,0,0.0833333333333333
11,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0.0869565217391304,0,0.0869565217391304
23,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0.0869565217391304,0,0.0869565217391304
21,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,0,0,0.0476190476190476,0.0476190476190476
15,0,0.133333333333333,0.133333333333333,0,0,0,-0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.133333333333333
13,0.153846153846154,0,0.153846153846154,0,0,0,0,0,0,0.0769230769230769,-0.0769230769230769,0.0769230769230769,0
10,0.4,0,0.4,0.2,0,0.2,0.2,0,0.2,0,0.4,0,0.4
20,0.05,0.05,0.1,0,0,0,0,0,0,0,0,0,0
28,0.321428571428571,0.0357142857142857,0.357142857142857,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0,0.0714285714285714,0,0.285714285714286,0,0.285714285714286
28,0.321428571428571,0.0357142857142857,0.357142857142857,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0,0.0714285714285714,0,0.285714285714286,0,0.285714285714286
11,0,0.181818181818182,0.181818181818182,0,0,0,0,0,0,0,0.181818181818182,0,0.181818181818182
13,0.153846153846154,0.0769230769230769,0.230769230769231,0,0,0,0,0,0,0,0,0,0
16,0.1875,0,0.1875,0,0,0,0.0625,0,0.0625,0,0.125,0,0.125
10,0.1,0.1,0.2,0,0,0,-0.1,0.1,0,0,0.1,0,0.1
9,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111
29,0,0.0689655172413793,0.0689655172413793,0,0,0,-0.0344827586206897,0.0689655172413793,0.0344827586206897,0,-0.103448275862069,0.137931034482759,0.0344827586206897
14,0.142857142857143,0.0714285714285714,0.214285714285714,0,0,0,-0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143
22,0.136363636363636,0.0454545454545455,0.181818181818182,0,0,0,-0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636
17,0,0.117647058823529,0.117647058823529,0,0,0,0,0,0,0,0.0588235294117647,0,0.0588235294117647
23,0.173913043478261,0.130434782608696,0.304347826086957,0,0,0,-0.0869565217391304,0.0869565217391304,0,0,0.217391304347826,0.0434782608695652,0.260869565217391
10,0,0.1,0.1,0,0,0,0,0,0,0,-0.2,0.2,0
5,0.2,0,0.2,0.2,0,0.2,0.2,0,0.2,0,0.2,0,0.2
20,0.05,0,0.05,0,0,0,0,0.05,0.05,0.1,-0.1,0.1,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.15,0.05,0.2,0,0,0,0,0.05,0.05,0,0,0.1,0.1
22,0.181818181818182,0,0.181818181818182,0,0,0,0,0,0,0,0.136363636363636,0,0.136363636363636
28,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0,0.0357142857142857,0.0357142857142857,0.0714285714285714
27,0.037037037037037,0.037037037037037,0.0740740740740741,0,0,0,-0.037037037037037,0.037037037037037,0,0,0,0.037037037037037,0.037037037037037
19,-0.0526315789473684,0.0526315789473684,0,0,0,0,-0.0526315789473684,0.0526315789473684,0,0,-0.0526315789473684,0.0526315789473684,0
8,0.25,0,0.25,0,0,0,-0.125,0.125,0,0,0,0.125,0.125
25,-0.08,0.16,0.08,0,0,0,-0.04,0.08,0.04,0,-0.12,0.16,0.04
19,0,0.0526315789473684,0.0526315789473684,0,0,0,-0.0526315789473684,0.0526315789473684,0,0,0,0,0
